timestamp,actual_x,actual_y,actual_theta,target_id,target_name,target_type,target_info,planned_x,planned_y,planned_theta,error_distance,error_angle,cur_ie,cur_ir
,-2.84766,-0.0776157,170.447,0.0387468,0.550403,0.0503602,0.932597
2025-05-02 11:44:06,-0.512681,-0.41584,168.52,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00573337,0.696006,0.0329273,0.926505
2025-05-02 11:44:19,-2.81493,-0.0903907,171.023,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.035131,0.575972,0.0503434,0.933566
2025-05-02 11:44:47,-0.513141,-0.414922,168.523,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00642139,0.692969,0.033505,0.926885
2025-05-02 11:45:00,-2.81996,-0.0887397,170.951,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0298508,0.503851,0.0496275,0.932591
2025-05-02 11:45:28,-0.509743,-0.417515,168.517,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00641451,0.699181,0.033898,0.927461
2025-05-02 11:45:41,-2.81365,-0.0907658,171.025,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0364582,0.577226,0.050387,0.932519
2025-05-02 11:46:09,-0.508122,-0.416439,168.526,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00835984,0.690016,0.0337685,0.926437
2025-05-02 11:46:22,-2.81485,-0.0895533,171.015,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0349082,0.567368,0.0504746,0.930693
2025-05-02 11:46:50,-0.509695,-0.415297,168.593,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0078867,0.62264,0.0322143,0.888377
2025-05-02 11:47:03,-2.81622,-0.0908728,171.015,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0341149,0.567744,0.0500913,0.933023
2025-05-02 11:47:31,-0.507905,-0.414568,168.6,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00967788,0.615714,0.0298156,0.907085
2025-05-02 11:47:44,-2.81206,-0.0916952,170.943,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0382788,0.49508,0.050877,0.924927
